freq,mag(Zin2)
12425000000.0000019073,34.6019187598
12429999999.9999980927,34.6896512511
12434999999.9999980927,34.7764608148
12440000000.0000019073,34.8623637104
12445000000.0000000000,34.9665327444
12449999999.9999980927,35.0830269608
12455000000.0000000000,35.1985921673
12460000000.0000000000,35.3132309515
12465000000.0000000000,35.4269464544
12470000000.0000019073,35.5537032861
12475000000.0000000000,35.6888420835
12480000000.0000000000,35.8231622263
12485000000.0000000000,35.9566559737
12490000000.0000019073,36.0893161465
12495000000.0000000000,36.2309711910
12500000000.0000000000,36.3781124396
12505000000.0000000000,36.5245731616
12509999999.9999980927,36.6703396362
12515000000.0000000000,36.8153986209
12520000000.0000000000,36.9663260477
12525000000.0000000000,37.1206359408
12529999999.9999980927,37.2743967711
12535000000.0000000000,37.4275927157
12540000000.0000000000,37.5802083230
12545000000.0000000000,37.7363801271
12550000000.0000019073,37.8944714247
12555000000.0000000000,38.0521272822
12559999999.9999980927,38.2093323120
12565000000.0000019073,38.3660713988
12570000000.0000019073,38.5246479679
12574999999.9999980927,38.6841298632
12580000000.0000000000,38.8432714294
12585000000.0000000000,39.0020590044
12589999999.9999980927,39.1604791177
12595000000.0000000000,39.3194869399
12600000000.0000000000,39.4787216849
12605000000.0000000000,39.6376945187
12609999999.9999980927,39.7963939381
12615000000.0000000000,39.9548085704
12620000000.0000000000,40.1128959288
12625000000.0000000000,40.2707604816
12629999999.9999980927,40.4284276879
12635000000.0000000000,40.5858881645
12640000000.0000000000,40.7431326148
12645000000.0000000000,40.8993981275
12650000000.0000019073,41.0551589182
12654999999.9999980927,41.2107756095
12660000000.0000000000,41.3662406862
12665000000.0000019073,41.5215466895
12669999999.9999980927,41.6754358980
12675000000.0000000000,41.8286632454
12680000000.0000000000,41.9817903113
12685000000.0000000000,42.1348111334
12690000000.0000019073,42.2877197858
12695000000.0000000000,42.4388852495
12700000000.0000000000,42.5892979407
12705000000.0000000000,42.7396465502
12710000000.0000000000,42.8899263730
12715000000.0000000000,43.0401327262
12720000000.0000000000,43.1883950283
12725000000.0000000000,43.3358756900
12730000000.0000019073,43.4833221245
12734999999.9999980927,43.6307306257
12740000000.0000000000,43.7780975007
12745000000.0000019073,43.9234147137
12750000000.0000000000,44.0679638436
12754999999.9999980927,44.2125034048
12760000000.0000000000,44.3570304765
12765000000.0000000000,44.5015421455
12770000000.0000000000,44.6439169014
12775000000.0000000000,44.7855466671
12780000000.0000000000,44.9271872930
12785000000.0000000000,45.0688364783
12790000000.0000019073,45.2104919260
12795000000.0000000000,45.3500026438
12800000000.0000000000,45.4888186753
12805000000.0000019073,45.6276625034
12810000000.0000000000,45.7665323141
12815000000.0000000000,45.9054262955
12819999999.9999980927,46.0421949734
12825000000.0000000000,46.1783260437
12830000000.0000019073,46.3144989901
12834999999.9999980927,46.4507123832
12840000000.0000000000,46.5869647939
12845000000.0000000000,46.7211298988
12850000000.0000000000,46.8547172345
12855000000.0000000000,46.9883581983
12860000000.0000000000,47.1220516659
12865000000.0000000000,47.2557965122
12870000000.0000000000,47.3874996653
12875000000.0000000000,47.5186837457
12880000000.0000000000,47.6499313268
12885000000.0000000000,47.7812415286
12890000000.0000019073,47.9126134697
12894999999.9999980927,48.0420250769
12900000000.0000000000,48.1709828589
12905000000.0000019073,48.3000124403
12910000000.0000000000,48.4291131362
12915000000.0000000000,48.5582842605
12919999999.9999980927,48.6855495011
12925000000.0000000000,48.8124145610
12930000000.0000019073,48.9393584807
12934999999.9999980927,49.0663807341
12940000000.0000000000,49.1934807941
12944999999.9999980927,49.3187761581
12950000000.0000000000,49.4437322326
12955000000.0000019073,49.5687732003
12959999999.9999980927,49.6938986641
12965000000.0000000000,49.8191082257
12970000000.0000000000,49.9425856335
12974999999.9999980927,50.0657740449
12980000000.0000000000,50.1890525742
12985000000.0000000000,50.3124209306
12990000000.0000000000,50.4358788220
12994999999.9999980927,50.5577080484
13000000000.0000000000,50.6793015248
13005000000.0000000000,50.8009896675
13010000000.0000000000,50.9227722730
13015000000.0000019073,51.0446491369
13020000000.0000000000,51.1649618930
13025000000.0000000000,51.2850804731
13030000000.0000019073,51.4052977333
13035000000.0000019073,51.5256135435
13040000000.0000000000,51.6460277731
13044999999.9999980927,51.7649944965
13050000000.0000019073,51.8838141510
13055000000.0000019073,52.0027360937
13059999999.9999980927,52.1217602563
13065000000.0000019073,52.2408865693
13070000000.0000000000,52.3586351168
13074999999.9999980927,52.4762729551
13080000000.0000019073,52.5940163515
13085000000.0000000000,52.7118652899
13090000000.0000000000,52.8298197536
13094999999.9999980927,52.9464945601
13100000000.0000000000,53.0630956123
13105000000.0000000000,53.1798052331
13110000000.0000000000,53.2966234512
13115000000.0000019073,53.4135502949
13119999999.9999980927,53.5292786269
13125000000.0000000000,53.6449648032
13130000000.0000019073,53.7607623846
13134999999.9999980927,53.8766714386
13140000000.0000000000,53.9926920326
13145000000.0000000000,54.1076033192
13150000000.0000000000,54.2225021311
13155000000.0000019073,54.3375150547
13160000000.0000000000,54.4526421918
13165000000.0000000000,54.5678836440
13169999999.9999980927,54.6821166917
13175000000.0000019073,54.7963651580
13180000000.0000000000,54.9107303555
13184999999.9999980927,55.0252124163
13190000000.0000019073,55.1398114725
13194999999.9999980927,55.2534473901
13199999999.9999980927,55.3671195462
13205000000.0000019073,55.4809109762
13210000000.0000000000,55.5948218397
13214999999.9999980927,55.7088522961
13219999999.9999980927,55.8220554041
13225000000.0000000000,55.9353196727
13230000000.0000000000,56.0487057910
13234999999.9999980927,56.1622139427
13240000000.0000000000,56.2758443122
13245000000.0000000000,56.3886841820
13250000000.0000000000,56.5016013691
13255000000.0000019073,56.6146429541
13260000000.0000000000,56.7278091438
13265000000.0000000000,56.8411001454
13270000000.0000000000,56.9537096253
13275000000.0000019073,57.0664145437
13280000000.0000000000,57.1792464940
13285000000.0000000000,57.2922057045
13290000000.0000019073,57.4052924037
13294999999.9999980927,57.5177593529
13300000000.0000000000,57.6303356210
13305000000.0000019073,57.7430415858
13310000000.0000000000,57.8558774958
13315000000.0000019073,57.9688436001
13319999999.9999980927,58.0812888220
13325000000.0000000000,58.1938563237
13330000000.0000019073,58.3065563024
13335000000.0000000000,58.4193890259
13340000000.0000000000,58.5323547629
13344999999.9999980927,58.6448679412
13350000000.0000000000,58.7575139521
13355000000.0000019073,58.8702953193
13359999999.9999980927,58.9832123297
13365000000.0000000000,59.0962616442
13370000000.0000000000,59.2089615154
13375000000.0000000000,59.3217994897
13380000000.0000000000,59.4347758719
13385000000.0000000000,59.5478909677
13390000000.0000000000,59.6611369631
13395000000.0000000000,59.7740992779
13400000000.0000000000,59.8872028262
13405000000.0000000000,60.0004479314
13410000000.0000000000,60.1138349179
13415000000.0000019073,60.2273543176
13419999999.9999980927,60.3407004749
13425000000.0000000000,60.4541911999
13430000000.0000019073,60.5678268346
13435000000.0000000000,60.6816077223
13440000000.0000000000,60.7955228271
13444999999.9999980927,60.9093199622
13450000000.0000000000,61.0232651742
13455000000.0000019073,61.1373588242
13459999999.9999980927,61.2516012748
13465000000.0000000000,61.3659836704
13470000000.0000000000,61.4803498784
13475000000.0000000000,61.5948678979
13480000000.0000000000,61.7095381099
13485000000.0000000000,61.8243608969
13490000000.0000000000,61.9393288201
13495000000.0000000000,62.0543363708
13500000000.0000000000,62.1694996652
13505000000.0000000000,62.2848191050
13510000000.0000000000,62.4002950928
13515000000.0000019073,62.5159258945
13519999999.9999980927,62.6316888561
13525000000.0000000000,62.7476117786
13530000000.0000019073,62.8636950847
13535000000.0000000000,62.9799391988
13540000000.0000000000,63.0963483106
13544999999.9999980927,63.2129602524
13550000000.0000000000,63.3297366278
13555000000.0000019073,63.4466778821
13559999999.9999980927,63.5637844622
13565000000.0000000000,63.6810674814
13569999999.9999980927,63.7986166989
13575000000.0000000000,63.9163350927
13580000000.0000019073,64.0342231315
13584999999.9999980927,64.1522812860
13590000000.0000000000,64.2705296965
13595000000.0000000000,64.3891117733
13599999999.9999980927,64.5078681033
13605000000.0000000000,64.6267991807
13610000000.0000000000,64.7459055012
13615000000.0000000000,64.8652194141
13619999999.9999980927,64.9849447811
13625000000.0000000000,65.1048498224
13630000000.0000000000,65.2249350587
13635000000.0000000000,65.3452010126
13640000000.0000019073,65.4656900290
13645000000.0000000000,65.5866395176
13650000000.0000000000,65.7077744512
13655000000.0000019073,65.8290953790
13660000000.0000019073,65.9506028524
13665000000.0000000000,66.0723576843
13669999999.9999980927,66.1946650369
13675000000.0000019073,66.3171640408
13680000000.0000019073,66.4398552761
13684999999.9999980927,66.5627393252
13690000000.0000019073,66.6858901082
13695000000.0000000000,66.8096404681
13699999999.9999980927,66.9335890641
13705000000.0000019073,67.0577365092
13710000000.0000000000,67.1820834189
13715000000.0000000000,67.3067225296
13719999999.9999980927,67.4320308413
13725000000.0000000000,67.5575444854
13730000000.0000000000,67.6832641107
13735000000.0000000000,67.8091903685
13740000000.0000019073,67.9354355682
13744999999.9999980927,68.0624132615
13750000000.0000000000,68.1896038604
13755000000.0000019073,68.3170080522
13759999999.9999980927,68.4446265271
13765000000.0000000000,68.5725907119
13770000000.0000000000,68.7013394429
13775000000.0000000000,68.8303091672
13780000000.0000019073,68.9595006135
13785000000.0000000000,69.0889145137
13790000000.0000000000,69.2187099886
13794999999.9999980927,69.3493707192
13800000000.0000019073,69.4802611556
13805000000.0000000000,69.6113820719
13809999999.9999980927,69.7427342459
13815000000.0000019073,69.8744988686
13819999999.9999980927,70.0071782647
13824999999.9999980927,70.1400966921
13830000000.0000019073,70.2732549739
13835000000.0000000000,70.4066539374
13839999999.9999980927,70.5405068686
13844999999.9999980927,70.6753537449
13850000000.0000000000,70.8104497082
13855000000.0000000000,70.9457956356
13859999999.9999980927,71.0813924085
13865000000.0000000000,71.2174802562
13870000000.0000000000,71.3546151629
13875000000.0000000000,71.4920099472
13880000000.0000019073,71.6296655450
13885000000.0000000000,71.7675828967
13890000000.0000000000,71.9060321211
13895000000.0000000000,72.0455841173
13900000000.0000019073,72.1854075336
13905000000.0000000000,72.3255033695
13910000000.0000000000,72.4658726301
13915000000.0000019073,72.6068211381
13919999999.9999980927,72.7489402563
13925000000.0000000000,72.8913432528
13930000000.0000019073,73.0340311975
13935000000.0000000000,73.1770051657
13940000000.0000019073,73.3206104984
13944999999.9999980927,73.4654580635
13950000000.0000000000,73.6106029461
13955000000.0000019073,73.7560462931
13960000000.0000000000,73.9017892575
13965000000.0000000000,74.0482177150
13969999999.9999980927,74.1959547913
13975000000.0000000000,74.3440036732
13980000000.0000019073,74.4923655924
13984999999.9999980927,74.6410417870
13990000000.0000000000,74.7904527951
13995000000.0000000000,74.9412191177
14000000000.0000000000,75.0923128092
14005000000.0000000000,75.2437351935
14010000000.0000000000,75.3954876022
14015000000.0000000000,75.5480403274
14020000000.0000000000,75.7020265454
14025000000.0000000000,75.8563569651
14030000000.0000000000,76.0110330130
14035000000.0000000000,76.1660561235
14040000000.0000019073,76.3219449787
14044999999.9999980927,76.4793358019
14050000000.0000000000,76.6370890321
14055000000.0000019073,76.7952062085
14060000000.0000000000,76.9536888791
14065000000.0000000000,77.1131028748
14069999999.9999980927,77.2740781542
14075000000.0000000000,77.4354354763
14080000000.0000019073,77.5971765046
14084999999.9999980927,77.7593029119
14090000000.0000000000,77.9224337073
14095000000.0000000000,78.0871938330
14100000000.0000000000,78.2523572494
14105000000.0000000000,78.4179257568
14110000000.0000000000,78.5839011666
14115000000.0000000000,78.7509531103
14120000000.0000000000,78.9196927349
14125000000.0000000000,79.0888585962
14130000000.0000000000,79.2584526457
14135000000.0000000000,79.4284768471
14140000000.0000019073,79.5996677315
14144999999.9999980927,79.7726305351
14150000000.0000000000,79.9460445201
14155000000.0000019073,80.1199118064
14160000000.0000000000,80.2942345270
14165000000.0000000000,80.4698047126
14169999999.9999980927,80.6472057396
14175000000.0000000000,80.8250849427
14180000000.0000019073,81.0034446270
14184999999.9999980927,81.1822871123
14190000000.0000000000,81.3624598243
14194999999.9999980927,81.5445178704
14200000000.0000000000,81.7270832335
14205000000.0000019073,81.9101584230
14209999999.9999980927,82.0937459652
14215000000.0000000000,82.2787620802
14220000000.0000000000,82.4657378262
14224999999.9999980927,82.6532525528
14230000000.0000000000,82.8413089963
14235000000.0000000000,83.0299099118
14240000000.0000000000,83.2200470090
14244999999.9999980927,83.4122245108
14250000000.0000000000,83.6049754808
14255000000.0000000000,83.7983029076
14260000000.0000000000,83.9922098004
14265000000.0000019073,84.1877281329
14270000000.0000000000,84.3853122303
14275000000.0000000000,84.5835068260
14280000000.0000019073,84.7823151844
14285000000.0000019073,84.9817405928
14290000000.0000000000,85.1828987400
14294999999.9999980927,85.3862098495
14300000000.0000019073,85.5901718661
14305000000.0000019073,85.7947883611
14309999999.9999980927,86.0000629311
14315000000.0000019073,86.2071753007
14320000000.0000000000,86.4164989028
14324999999.9999980927,86.6265172062
14330000000.0000019073,86.8372341206
14335000000.0000000000,87.0486535841
14340000000.0000000000,87.2620035710
14344999999.9999980927,87.4776029303
14350000000.0000000000,87.6939442354
14355000000.0000000000,87.9110317660
14360000000.0000000000,88.1288698341
14365000000.0000019073,88.3487493723
14369999999.9999980927,88.5709357488
14375000000.0000000000,88.7939152735
14380000000.0000019073,89.0176926328
14384999999.9999980927,89.2422725480
14390000000.0000000000,89.4689956306
14395000000.0000000000,89.6980674801
14400000000.0000000000,89.9279877958
14405000000.0000019073,90.1587617092
14410000000.0000000000,90.3903943908
14415000000.0000000000,90.6242564402
14419999999.9999980927,90.8604914495
14425000000.0000019073,91.0976343963
14430000000.0000000000,91.3356908922
14434999999.9999980927,91.5746665912
14440000000.0000019073,91.8159687104
14444999999.9999980927,92.0596795880
14449999999.9999980927,92.3043625216
14455000000.0000019073,92.5500236415
14460000000.0000000000,92.7966691252
14464999999.9999980927,93.0456944450
14469999999.9999980927,93.2971192923
14475000000.0000000000,93.5495845720
14480000000.0000000000,93.8030969651
14484999999.9999980927,94.0576632035
14490000000.0000000000,94.3146694800
14495000000.0000000000,94.5740779370
14500000000.0000000000,94.8345998619
14505000000.0000019073,95.0962425153
14510000000.0000000000,95.3590132124
14515000000.0000000000,95.6242475258
14520000000.0000000000,95.8918570817
14525000000.0000019073,96.1606574838
14530000000.0000000000,96.4306565895
14535000000.0000000000,96.7018623142
14540000000.0000019073,96.9755117301
14544999999.9999980927,97.2514784340
14550000000.0000000000,97.5287171490
14555000000.0000019073,97.8072363278
14560000000.0000000000,98.0870444828
14565000000.0000019073,98.3692308328
14569999999.9999980927,98.6536480667
14575000000.0000000000,98.9394216647
14580000000.0000019073,99.2265606515
14585000000.0000000000,99.5150741110
14590000000.0000000000,99.8058625426
14594999999.9999980927,100.0987795157
14600000000.0000000000,100.3931397573
14605000000.0000019073,100.6889528092
14609999999.9999980927,100.9862282698
14615000000.0000000000,101.2855283427
14620000000.0000000000,101.5867569784
14625000000.0000000000,101.8895154157
14630000000.0000000000,102.1938135924
14635000000.0000000000,102.4996614950
14640000000.0000000000,102.8072659993
14645000000.0000000000,103.1166101790
14650000000.0000000000,103.4275697392
14655000000.0000000000,103.7401548469
14660000000.0000000000,104.0543757043
14665000000.0000019073,104.3699120872
14669999999.9999980927,104.6869008645
14675000000.0000000000,105.0055855618
14680000000.0000019073,105.3259763036
14685000000.0000000000,105.6480832264
14690000000.0000000000,105.9708847328
14694999999.9999980927,106.2947622837
14700000000.0000000000,106.6204067471
14705000000.0000019073,106.9478278130
14709999999.9999980927,107.2770351489
14715000000.0000000000,107.6061383230
14720000000.0000000000,107.9358646246
14725000000.0000000000,108.2674141027
14730000000.0000000000,108.6007954735
14735000000.0000000000,108.9360173802
14740000000.0000000000,109.2700833330
14745000000.0000000000,109.6042068588
14750000000.0000000000,109.9401876514
14755000000.0000000000,110.2780327189
14760000000.0000000000,110.6177489265
14765000000.0000019073,110.9549629648
14769999999.9999980927,111.2915488774
14775000000.0000000000,111.6299959117
14780000000.0000019073,111.9703084440
14785000000.0000000000,112.3124906141
14790000000.0000000000,112.6504272496
14794999999.9999980927,112.9868826955
14800000000.0000000000,113.3251606080
14805000000.0000019073,113.6652615311
14809999999.9999980927,114.0071856521
14815000000.0000000000,114.3427166656
14819999999.9999980927,114.6757638297
14825000000.0000000000,115.0105407363
14830000000.0000019073,115.3470426822
14834999999.9999980927,115.6852644602
14840000000.0000000000,116.0143973607
14845000000.0000000000,116.3398380794
14849999999.9999980927,116.6668469509
14855000000.0000000000,116.9954124093
14860000000.0000000000,117.3255222152
14865000000.0000000000,117.6432951742
14869999999.9999980927,117.9559841766
14875000000.0000000000,118.2699971753
14880000000.0000000000,118.5853140510
14885000000.0000000000,118.9019138310
14890000000.0000019073,119.2021574977
14895000000.0000000000,119.4956711498
14900000000.0000000000,119.7901662965
14905000000.0000019073,120.0856126876
14910000000.0000019073,120.3819790535
14915000000.0000000000,120.6573412787
14919999999.9999980927,120.9241578199
14925000000.0000019073,121.1915078632
14930000000.0000019073,121.4593499479
14934999999.9999980927,121.7276414796
14940000000.0000019073,121.9694526432
14945000000.0000000000,122.2006847557
14949999999.9999980927,122.4318932008
14955000000.0000019073,122.6630251689
14960000000.0000000000,122.8940267085
14965000000.0000000000,123.0922997579
14969999999.9999980927,123.2778220712
14975000000.0000000000,123.4626644863
14980000000.0000000000,123.6467642787
14985000000.0000000000,123.8300577406
14990000000.0000019073,123.9737544079
14994999999.9999980927,124.1024738455
15000000000.0000000000,124.2297867216
15005000000.0000019073,124.3556239979
15009999999.9999980927,124.4799160320
15015000000.0000000000,124.5570718702
15020000000.0000000000,124.6170159975
15025000000.0000000000,124.6748024975
15030000000.0000019073,124.7303622822
15035000000.0000000000,124.7836262868
15040000000.0000000000,124.7821230628
15044999999.9999980927,124.7614277999
15050000000.0000019073,124.7378750852
15055000000.0000000000,124.7114046806
15059999999.9999980927,124.6819572022
15065000000.0000019073,124.5901846883
15069999999.9999980927,124.4776232424
15074999999.9999980927,124.3616489001
15080000000.0000019073,124.2422211763
15085000000.0000000000,124.1193013405
15089999999.9999980927,123.9270794639
15094999999.9999980927,123.7130220207
15100000000.0000000000,123.4952425273
15105000000.0000000000,123.2737315679
15109999999.9999980927,123.0484822252
15115000000.0000000000,122.7482615341
15120000000.0000000000,122.4259579582
15125000000.0000000000,122.0999681715
15130000000.0000019073,121.7703231331
15135000000.0000000000,121.4370566067
15140000000.0000000000,121.0249067267
15145000000.0000000000,120.5913236091
15150000000.0000019073,120.1545023990
15155000000.0000000000,119.7145191849
15160000000.0000000000,119.2714524908
15165000000.0000019073,118.7477377714
15169999999.9999980927,118.2041617941
15175000000.0000000000,117.6582264918
15180000000.0000019073,117.1100514163
15185000000.0000000000,116.5597574173
15190000000.0000019073,115.9299473263
15194999999.9999980927,115.2828237724
15200000000.0000000000,114.6346056498
15205000000.0000019073,113.9854470265
15210000000.0000000000,113.3355014919
15215000000.0000000000,112.6096426180
15219999999.9999980927,111.8696606591
15225000000.0000000000,111.1301303838
15230000000.0000019073,110.3912259447
15234999999.9999980927,109.6531189308
15240000000.0000000000,108.8454817544
15245000000.0000000000,108.0274092037
15250000000.0000000000,107.2114660504
15255000000.0000000000,106.3978291789
15260000000.0000000000,105.5866709559
15265000000.0000000000,104.7146197552
15270000000.0000000000,103.8359993135
15275000000.0000000000,102.9611536771
15280000000.0000000000,102.0902457622
15285000000.0000000000,101.2234325357
15290000000.0000019073,100.3059492471
15294999999.9999980927,99.3855883404
15300000000.0000000000,98.4704682855
15305000000.0000019073,97.5607250329
15310000000.0000000000,96.6564878999
15315000000.0000000000,95.7128334237
15319999999.9999980927,94.7696054506
15325000000.0000000000,93.8327980937
15330000000.0000019073,92.9025125852
15334999999.9999980927,91.9788436085
15340000000.0000000000,91.0274840694
15345000000.0000000000,90.0793047666
15350000000.0000000000,89.1383805830
15355000000.0000000000,88.2047757626
15360000000.0000000000,87.2785487068
15365000000.0000000000,86.3359892400
15370000000.0000000000,85.3986986994
15375000000.0000000000,84.4691473300
15380000000.0000000000,83.5473646970
15385000000.0000000000,82.6333756138
15390000000.0000019073,81.7139660591
15394999999.9999980927,80.8012802923
15400000000.0000000000,79.8964948332
15405000000.0000019073,78.9996100134
15410000000.0000000000,78.1106226475
15415000000.0000000000,77.2259324807
15419999999.9999980927,76.3487900917
15425000000.0000000000,75.4794445206
15430000000.0000019073,74.6178739753
15434999999.9999980927,73.7640543304
15440000000.0000000000,72.9231335194
15444999999.9999980927,72.0900695330
15450000000.0000000000,71.2644992849
15455000000.0000019073,70.4463863661
15459999999.9999980927,69.6356930474
15465000000.0000000000,68.8452863934
15470000000.0000000000,68.0626259643
15474999999.9999980927,67.2870204501
15480000000.0000000000,66.5184258460
15485000000.0000000000,65.7567976155
15490000000.0000000000,65.0215142866
15494999999.9999980927,64.2935499609
15500000000.0000000000,63.5721241659
15505000000.0000000000,62.8571912541
15510000000.0000000000,62.1487056057
15515000000.0000019073,61.4714118547
15520000000.0000000000,60.8007902708
15525000000.0000000000,60.1361580748
15530000000.0000019073,59.4774725730
15535000000.0000019073,58.8246914539
15540000000.0000000000,58.2068207843
15544999999.9999980927,57.5948362738
15550000000.0000019073,56.9882918760
15555000000.0000019073,56.3871509726
15559999999.9999980927,55.7913775142
15565000000.0000019073,55.2332880585
15570000000.0000000000,54.6802159179
15574999999.9999980927,54.1320533792
15580000000.0000019073,53.5887716194
15585000000.0000000000,53.0506458596
15590000000.0000000000,52.5513346978
15594999999.9999980927,52.0564546296
15600000000.0000000000,51.5659844994
15605000000.0000000000,51.0799037306
15610000000.0000000000,50.5989036446
15615000000.0000019073,50.1569147772
15619999999.9999980927,49.7188809364
15625000000.0000000000,49.2847887972
15630000000.0000019073,48.8546254974
15634999999.9999980927,48.4294986323
15640000000.0000000000,48.0428539152
15645000000.0000000000,47.6597179281
15650000000.0000000000,47.2800840064
15655000000.0000019073,46.9039457912
15660000000.0000000000,46.5328087379
15665000000.0000000000,46.1990872532
15669999999.9999980927,45.8684521305
15675000000.0000019073,45.5409018206
15680000000.0000000000,45.2164349082
15684999999.9999980927,44.8969299899
15690000000.0000019073,44.6133573490
15694999999.9999980927,44.3324665358
15699999999.9999980927,44.0542594913
15705000000.0000019073,43.7787381284
15710000000.0000000000,43.5081006199
15714999999.9999980927,43.2715317865
15719999999.9999980927,43.0372547650
15725000000.0000000000,42.8052735405
15730000000.0000000000,42.5755919366
15734999999.9999980927,42.3506830938
15740000000.0000000000,42.1578051989
15745000000.0000000000,41.9668405891
15750000000.0000000000,41.7777941847
15755000000.0000019073,41.5906706528
15760000000.0000000000,41.4081716662
15765000000.0000000000,41.2554860549
15770000000.0000000000,41.1043480598
15775000000.0000019073,40.9547628220
15780000000.0000000000,40.8067351834
15785000000.0000000000,40.6631409447
15790000000.0000019073,40.5470980813
15794999999.9999980927,40.4322532686
15800000000.0000000000,40.3186115229
15805000000.0000019073,40.2061775554
15810000000.0000000000,40.0979472551
15815000000.0000019073,40.0149425682
15819999999.9999980927,39.9328084851
15825000000.0000000000,39.8515498286
15830000000.0000019073,39.7711711425
15835000000.0000000000,39.6947484866
15840000000.0000000000,39.6413063739
15844999999.9999980927,39.5884347205
15850000000.0000000000,39.5361382445
15855000000.0000019073,39.4844214316
15859999999.9999980927,39.4363917518
15865000000.0000000000,39.4091217387
15870000000.0000000000,39.3821559698
15875000000.0000000000,39.3554991953
15880000000.0000000000,39.3291559899
15885000000.0000000000,39.3062283791
15890000000.0000000000,39.3019231486
15895000000.0000000000,39.2976941156
15900000000.0000000000,39.2935461596
15905000000.0000000000,39.2894840436
15910000000.0000000000,39.2885628745
15915000000.0000019073,39.3042450768
15919999999.9999980927,39.3198166769
15925000000.0000000000,39.3352826913
15930000000.0000019073,39.3506480755
15935000000.0000000000,39.3688847251
15940000000.0000000000,39.4018164749
15944999999.9999980927,39.4344925456
15950000000.0000000000,39.4669179983
15955000000.0000019073,39.4990978813
15959999999.9999980927,39.5338932554
15965000000.0000000000,39.5816018330
15970000000.0000000000,39.6289499208
15975000000.0000000000,39.6759424425
15980000000.0000000000,39.7225843486
15985000000.0000000000,39.7715902555
15990000000.0000000000,39.8318428809
15995000000.0000000000,39.8916671250
16000000000.0000000000,39.9510675433
16005000000.0000019073,40.0100487487
16009999999.9999980927,40.0711593410
16015000000.0000019073,40.1420007896
16019999999.9999980927,40.2123781052
16024999999.9999980927,40.2822952294
16030000000.0000019073,40.3517561819
16035000000.0000000000,40.4231206993
16039999999.9999980927,40.5028176834
16044999999.9999980927,40.5820410590
16050000000.0000000000,40.6607939401
16055000000.0000000000,40.7390795315
16059999999.9999980927,40.8190607326
16065000000.0000000000,40.9061292377
16070000000.0000000000,40.9927347322
16075000000.0000000000,41.0788793481
16080000000.0000019073,41.1645653130
16085000000.0000000000,41.2517471236
16090000000.0000000000,41.3448817491
16095000000.0000000000,41.4375786399
16100000000.0000019073,41.5298388670
16105000000.0000000000,41.6216635961
16110000000.0000000000,41.7147963792
16115000000.0000019073,41.8128834466
16119999999.9999961853,41.9105669569
16125000000.0000000000,42.0078469292
16130000000.0000019073,42.1047234725
16134999999.9999961853,42.2027345425
16140000000.0000019073,42.3048316531
16145000000.0000000000,42.4065642438
16149999999.9999980927,42.5079313592
16155000000.0000019073,42.6089321265
16160000000.0000019073,42.7109032377
16164999999.9999980927,42.8161958823
16169999999.9999980927,42.9211645477
16175000000.0000019073,43.0258074380
16179999999.9999980927,43.1301228315
16184999999.9999980927,43.2352534760
16190000000.0000019073,43.3430448807
16195000000.0000000000,43.4505520067
16199999999.9999980927,43.5577723866
16205000000.0000019073,43.6647036179
16210000000.0000000000,43.7723089568
16215000000.0000000000,43.8820166270
16219999999.9999980927,43.9914774021
16225000000.0000000000,44.1006883217
16230000000.0000000000,44.2096464814
16235000000.0000000000,44.3191546747
16240000000.0000019073,44.4303054374
16244999999.9999980927,44.5412435419
16250000000.0000000000,44.6519657045
16255000000.0000019073,44.7624686892
16259999999.9999980927,44.8733960016
16265000000.0000000000,44.9855507385
16270000000.0000000000,45.0975236008
16275000000.0000000000,45.2093111394
16280000000.0000019073,45.3209099451
16285000000.0000000000,45.4328325801
16290000000.0000000000,45.5456666631
16294999999.9999980927,45.6583463314
16300000000.0000019073,45.7708680938
16305000000.0000000000,45.8832284925
16309999999.9999980927,45.9958038541
16315000000.0000019073,46.1089925001
16320000000.0000019073,46.2220509261
16324999999.9999980927,46.3349757043
16330000000.0000019073,46.4477634346
16335000000.0000019073,46.5606846595
16339999999.9999980927,46.6740051164
16344999999.9999980927,46.7872166858
16350000000.0000019073,46.9003160738
16355000000.0000000000,47.0133000092
16359999999.9999980927,47.1263350912
16365000000.0000038147,47.2395773622
16369999999.9999980927,47.3527295301
16375000000.0000000000,47.4657884855
16380000000.0000038147,47.5787511375
16384999999.9999980927,47.6916903514
16390000000.0000000000,47.8046788685
16395000000.0000000000,47.9175938234
16399999999.9999980927,48.0304323222
16405000000.0000000000,48.1431914859
16410000000.0000000000,48.2558652584
16415000000.0000000000,48.3684686627
16419999999.9999980927,48.4810131338
16425000000.0000000000,48.5934960072
16430000000.0000000000,48.7059146302
16435000000.0000000000,48.8181937859
16440000000.0000019073,48.9303086038
16445000000.0000000000,49.0423774858
16450000000.0000000000,49.1543979984
16455000000.0000019073,49.2663677182
16460000000.0000019073,49.3781360273
16465000000.0000000000,49.4896450591
16469999999.9999980927,49.6011196626
16475000000.0000019073,49.7125576339
16480000000.0000019073,49.8239567768
16484999999.9999980927,49.9351119392
16490000000.0000019073,50.0459513096
16494999999.9999980927,50.1567665741
16500000000.0000000000,50.2675557459
16505000000.0000038147,50.3783168448
16509999999.9999980927,50.4887977435
16515000000.0000000000,50.5989216749
16520000000.0000000000,50.7090307033
16524999999.9999980927,50.8191230456
16530000000.0000000000,50.9291969233
