freq,phase(Zin2)
16235000000.0000000000,70.7836492151
16240000000.0000019073,70.9580878711
16244999999.9999980927,71.1324376595
16250000000.0000000000,71.3066938877
16255000000.0000019073,71.4808518736
16259999999.9999980927,71.6513965897
16265000000.0000000000,71.8141723513
16270000000.0000000000,71.9769241640
16275000000.0000000000,72.1396476267
16280000000.0000019073,72.3023383403
16285000000.0000000000,72.4615459379
16290000000.0000000000,72.6135635152
16294999999.9999980927,72.7656076486
16300000000.0000019073,72.9176742373
16305000000.0000000000,73.0697591768
16309999999.9999980927,73.2184962154
16315000000.0000019073,73.3606077096
16320000000.0000019073,73.5027830510
16324999999.9999980927,73.6450184478
16330000000.0000019073,73.7873101012
16335000000.0000019073,73.9263731328
16339999999.9999980927,74.0593194057
16344999999.9999980927,74.1923567054
16350000000.0000019073,74.3254815460
16355000000.0000000000,74.4586904336
16359999999.9999980927,74.5888084515
16365000000.0000038147,74.7133256097
16369999999.9999980927,74.8379523035
16375000000.0000000000,74.9626853483
16380000000.0000038147,75.0875215510
16384999999.9999980927,75.2093762987
16390000000.0000000000,75.3260728235
16395000000.0000000000,75.4428906917
16399999999.9999980927,75.5598270102
16405000000.0000000000,75.6768788776
16410000000.0000000000,75.7910770634
16415000000.0000000000,75.9005596316
16419999999.9999980927,76.0101701860
16425000000.0000000000,76.1199061109
16430000000.0000000000,76.2297647823
16435000000.0000000000,76.3368980151
16440000000.0000019073,76.4397313033
16445000000.0000000000,76.5426953799
16450000000.0000000000,76.6457878885
16455000000.0000019073,76.7490064658
16460000000.0000019073,76.8496077834
16465000000.0000000000,76.9462676994
16469999999.9999980927,77.0430579632
16475000000.0000019073,77.1399764620
16480000000.0000019073,77.2370210769
16484999999.9999980927,77.3315750979
16490000000.0000019073,77.4225527852
16494999999.9999980927,77.5136584578
16500000000.0000000000,77.6048902263
16505000000.0000038147,77.6962461959
16509999999.9999980927,77.7852005491
16515000000.0000000000,77.8708645760
16520000000.0000000000,77.9566528739
16524999999.9999980927,78.0425637569
16530000000.0000000000,78.1285955347
16535000000.0000000000,78.2123626158
16540000000.0000000000,78.2931682997
16544999999.9999980927,78.3740932242
16550000000.0000000000,78.4551358900
16555000000.0000000000,78.5362947939
16560000000.0000000000,78.6152608595
16565000000.0000000000,78.6914938244
16570000000.0000000000,78.7678407705
16575000000.0000000000,78.8443003648
16580000000.0000019073,78.9208712716
16585000000.0000000000,78.9953666807
16590000000.0000000000,79.0673933832
16595000000.0000000000,79.1395283860
16600000000.0000019073,79.2117705063
16605000000.0000000000,79.2841185584
16610000000.0000000000,79.3544760663
16615000000.0000019073,79.4225742894
16619999999.9999961853,79.4907749033
16625000000.0000000000,79.5590768601
16630000000.0000019073,79.6274791094
16634999999.9999980927,79.6939744850
16640000000.0000019073,79.7584047989
16644999999.9999980927,79.8229318361
16649999999.9999980927,79.8875546678
16655000000.0000019073,79.9522723630
16660000000.0000000000,80.0151776037
16664999999.9999980927,80.0762097854
16669999999.9999980927,80.1373330226
16675000000.0000000000,80.1985464929
16680000000.0000000000,80.2598493721
16684999999.9999980927,80.3194185415
16690000000.0000000000,80.3772796662
16695000000.0000000000,80.4352264764
16700000000.0000000000,80.4932582439
16705000000.0000019073,80.5513742391
16710000000.0000000000,80.6078384068
16715000000.0000000000,80.6627498965
16720000000.0000000000,80.7177419017
16725000000.0000019073,80.7728137777
16730000000.0000000000,80.8279648787
16735000000.0000000000,80.8815213476
16740000000.0000019073,80.9336478682
16744999999.9999961853,80.9858500465
16750000000.0000000000,81.0381273116
16755000000.0000019073,81.0904790920
16759999999.9999961853,81.1413161835
16765000000.0000019073,81.1908577866
16770000000.0000000000,81.2404704927
16774999999.9999980927,81.2901537962
16780000000.0000019073,81.3399071905
16785000000.0000019073,81.3882092818
16789999999.9999980927,81.4353286509
16794999999.9999980927,81.4825148446
16800000000.0000019073,81.5297674149
16804999999.9999980927,81.5770859133
16809999999.9999980927,81.6230200809
16815000000.0000019073,81.6678787743
16820000000.0000000000,81.7128003393
16824999999.9999980927,81.7577843787
16830000000.0000019073,81.8028304946
16835000000.0000000000,81.8465437348
16840000000.0000000000,81.8892699342
16844999999.9999980927,81.9320552368
16850000000.0000000000,81.9748992904
16855000000.0000000000,82.0178017426
16860000000.0000000000,82.0594332189
16865000000.0000019073,82.1001688481
16869999999.9999980927,82.1409601197
16875000000.0000000000,82.1818067216
16880000000.0000019073,82.2227083411
16884999999.9999980927,82.2623786221
16890000000.0000000000,82.3012222751
16895000000.0000000000,82.3401184344
16900000000.0000000000,82.3790668226
16905000000.0000019073,82.4180671618
16910000000.0000000000,82.4558959512
16915000000.0000000000,82.4929761864
16919999999.9999980927,82.5301059261
16925000000.0000019073,82.5672849242
16930000000.0000000000,82.6045129341
16934999999.9999980927,82.6406190812
16940000000.0000019073,82.6760433704
16945000000.0000019073,82.7115144077
16949999999.9999980927,82.7470319742
16955000000.0000019073,82.7825958509
16960000000.0000019073,82.8170835530
16964999999.9999980927,82.8509500048
16969999999.9999980927,82.8848606547
16975000000.0000019073,82.9188153080
16980000000.0000000000,82.9528137702
16984999999.9999980927,82.9857707242
16990000000.0000038147,83.0181563955
16994999999.9999980927,83.0505839245
17000000000.0000000000,83.0830531381
17005000000.0000038147,83.1155638630
17009999999.9999980927,83.1470908466
17015000000.0000000000,83.1781058869
17020000000.0000000000,83.2091605515
17024999999.9999980927,83.2402546867
17030000000.0000000000,83.2713881385
17035000000.0000000000,83.3015440640
17040000000.0000000000,83.3312170172
17044999999.9999980927,83.3609276027
17050000000.0000000000,83.3906756834
17055000000.0000000000,83.4204611221
17060000000.0000000000,83.4493420041
17065000000.0000019073,83.4778001101
17070000000.0000000000,83.5062939609
17075000000.0000000000,83.5348234346
17080000000.0000019073,83.5633884092
17085000000.0000019073,83.5910630255
17090000000.0000000000,83.6183438559
17094999999.9999980927,83.6456586844
17100000000.0000019073,83.6730074024
17105000000.0000019073,83.7003899011
17109999999.9999980927,83.7269118925
17115000000.0000019073,83.7530741110
17119999999.9999980927,83.7792687016
17125000000.0000000000,83.8054955675
17130000000.0000038147,83.8317546119
17134999999.9999980927,83.8571990562
17140000000.0000000000,83.8823223711
17145000000.0000000000,83.9074765643
17149999999.9999980927,83.9326615496
17155000000.0000000000,83.9578772407
17160000000.0000000000,83.9823021179
17165000000.0000000000,84.0064333931
17169999999.9999980927,84.0305941072
17175000000.0000000000,84.0547841837
17180000000.0000000000,84.0790035458
17185000000.0000000000,84.1024624540
17190000000.0000000000,84.1256558333
17195000000.0000000000,84.1488773357
17200000000.0000000000,84.1721268928
17205000000.0000000000,84.1954044365
17210000000.0000000000,84.2179355807
17215000000.0000000000,84.2402217665
17220000000.0000000000,84.2625348778
17225000000.0000000000,84.2848748540
17230000000.0000000000,84.3072416342
17235000000.0000000000,84.3289014371
17240000000.0000038147,84.3503441486
17244999999.9999961853,84.3718126165
17250000000.0000000000,84.3933067868
17255000000.0000038147,84.4148266056
17259999999.9999961853,84.4356535682
17265000000.0000000000,84.4562817308
17270000000.0000000000,84.4769346088
17275000000.0000000000,84.4976121541
17280000000.0000038147,84.5183143188
17285000000.0000000000,84.5383466702
17290000000.0000000000,84.5581998684
17295000000.0000000000,84.5780767673
17300000000.0000000000,84.5979773241
17305000000.0000000000,84.6179014962
17310000000.0000000000,84.6372026076
17315000000.0000000000,84.6563495149
17320000000.0000000000,84.6755192076
17325000000.0000000000,84.6947116478
17330000000.0000000000,84.7139267977
17335000000.0000000000,84.7325081935
17340000000.0000000000,84.7509435726
17345000000.0000000000,84.7694008527
17350000000.0000000000,84.7878800003
17355000000.0000000000,84.8063809819
17360000000.0000000000,84.8242925122
17365000000.0000000000,84.8420794044
17369999999.9999961853,84.8598873755
17375000000.0000000000,84.8777163958
17380000000.0000038147,84.8955664358
17384999999.9999961853,84.9128331540
17390000000.0000000000,84.9299865186
17395000000.0000000000,84.9471601794
17399999999.9999961853,84.9643541105
17405000000.0000000000,84.9815682857
17410000000.0000000000,84.9982234283
17415000000.0000000000,85.0147795539
17419999999.9999961853,85.0313552284
17425000000.0000000000,85.0479504289
17430000000.0000000000,85.0645651325
17435000000.0000000000,85.0806206578
17440000000.0000038147,85.0965859234
17445000000.0000000000,85.1125701057
17450000000.0000000000,85.1285731845
17455000000.0000038147,85.1445951396
17460000000.0000000000,85.1601057072
17465000000.0000000000,85.1755427483
17470000000.0000000000,85.1909980176
17475000000.0000000000,85.2064714977
17480000000.0000000000,85.2219631710
17485000000.0000000000,85.2369415156
17490000000.0000000000,85.2518537479
17495000000.0000000000,85.2667836236
17500000000.0000000000,85.2817311274
17505000000.0000000000,85.2966962441
17510000000.0000000000,85.3111502218
17515000000.0000000000,85.3255457727
17520000000.0000000000,85.3399583856
17525000000.0000000000,85.3543880473
17530000000.0000000000,85.3688347445
17535000000.0000000000,85.3828154701
17540000000.0000000000,85.3967507324
17544999999.9999961853,85.4107025160
17550000000.0000000000,85.4246708094
17555000000.0000000000,85.4386556014
17559999999.9999961853,85.4521782394
17565000000.0000000000,85.4656623066
17570000000.0000000000,85.4791623739
17575000000.0000000000,85.4926784316
17580000000.0000038147,85.5062104701
17585000000.0000000000,85.5192710677
17590000000.0000000000,85.5322983051
17595000000.0000000000,85.5453410672
17600000000.0000038147,85.5583993459
17605000000.0000000000,85.5714731331
17610000000.0000000000,85.5841167714
17615000000.0000038147,85.5967367432
17619999999.9999961853,85.6093717768
17625000000.0000000000,85.6220218654
17630000000.0000038147,85.6346870023
17635000000.0000000000,85.6469260178
17640000000.0000000000,85.6591470742
17645000000.0000000000,85.6713827464
17650000000.0000000000,85.6836330289
17655000000.0000000000,85.6958979161
17660000000.0000000000,85.7077452395
17665000000.0000000000,85.7195803712
17670000000.0000000000,85.7314297095
17675000000.0000000000,85.7432932502
17680000000.0000000000,85.7551709889
17685000000.0000000000,85.7666336791
17690000000.0000000000,85.7780893987
17695000000.0000000000,85.7895589272
17700000000.0000000000,85.8010422611
17705000000.0000000000,85.8125393972
17710000000.0000000000,85.8236686965
17715000000.0000000000,85.8347976049
17719999999.9999961853,85.8459399555
17725000000.0000000000,85.8570957459
17730000000.0000000000,85.8682649739
17735000000.0000000000,85.8790255994
17740000000.0000038147,85.8897890110
17744999999.9999961853,85.9005654922
17750000000.0000000000,85.9113550413
17755000000.0000038147,85.9221576567
17759999999.9999961853,85.9326041557
17765000000.0000000000,85.9430586920
17770000000.0000000000,85.9535259739
17775000000.0000000000,85.9640060005
17780000000.0000000000,85.9744987711
17785000000.0000000000,85.9846123827
17790000000.0000000000,85.9947379342
17795000000.0000000000,86.0048758961
17800000000.0000000000,86.0150262682
17805000000.0000000000,86.0251854548
17810000000.0000000000,86.0350009250
17815000000.0000000000,86.0448284985
17820000000.0000000000,86.0546681756
17825000000.0000000000,86.0645199568
17830000000.0000000000,86.0743764749
17835000000.0000000000,86.0839047840
17840000000.0000000000,86.0934449165
17845000000.0000000000,86.1029968731
17850000000.0000000000,86.1125606549
17855000000.0000000000,86.1221256083
17860000000.0000000000,86.1313860591
17865000000.0000038147,86.1406580407
17869999999.9999961853,86.1499415548
17875000000.0000000000,86.1592366028
17880000000.0000038147,86.1685282611
17884999999.9999961853,86.1775054703
17890000000.0000000000,86.1864939255
17895000000.0000000000,86.1954936286
17900000000.0000000000,86.2045045817
17905000000.0000038147,86.2135111339
17910000000.0000000000,86.2222598656
17915000000.0000000000,86.2310196022
17920000000.0000000000,86.2397903462
17925000000.0000000000,86.2485721001
17930000000.0000000000,86.2573433962
17935000000.0000000000,86.2658227137
17940000000.0000000000,86.2743127818
17945000000.0000000000,86.2828136030
17950000000.0000000000,86.2913251804
17955000000.0000000000,86.2998246396
17960000000.0000000000,86.3080627967
17965000000.0000000000,86.3163114718
17970000000.0000000000,86.3245706681
17975000000.0000000000,86.3328403888
17980000000.0000000000,86.3410967211
17985000000.0000000000,86.3491180469
17990000000.0000000000,86.3571496658
17994999999.9999961853,86.3651915812
18000000000.0000000000,86.3732437965
18005000000.0000038147,86.3812778113
18009999999.9999961853,86.3890654658
18015000000.0000000000,86.3968631909
18020000000.0000000000,86.4046709902
18024999999.9999961853,86.4124888674
18030000000.0000000000,86.4202878471
18035000000.0000000000,86.4278651564
18040000000.0000000000,86.4354523200
18044999999.9999961853,86.4430493417
18050000000.0000000000,86.4506562257
18055000000.0000000000,86.4582397903
18060000000.0000000000,86.4655951642
18065000000.0000038147,86.4729601947
18070000000.0000000000,86.4803348860
18075000000.0000000000,86.4877192421
18080000000.0000038147,86.4950828434
18085000000.0000000000,86.5022590373
18090000000.0000000000,86.5094446973
18095000000.0000000000,86.5166398278
18100000000.0000000000,86.5238444331
18105000000.0000000000,86.5310239797
18110000000.0000000000,86.5380092425
18115000000.0000000000,86.5450037983
18120000000.0000000000,86.5520076517
18125000000.0000000000,86.5590208073
18130000000.0000000000,86.5660057370
18135000000.0000000000,86.5727971028
18140000000.0000000000,86.5795975751
18145000000.0000000000,86.5864071585
18150000000.0000000000,86.5932258579
18155000000.0000000000,86.6000174563
18160000000.0000000000,86.6066379046
18165000000.0000000000,86.6132672796
18169999999.9999961853,86.6199055861
18175000000.0000000000,86.6265528292
18180000000.0000000000,86.6331681513
18184999999.9999961853,86.6396046329
18190000000.0000000000,86.6460498748
18195000000.0000000000,86.6525038822
18200000000.0000000000,86.6589666599
18205000000.0000038147,86.6654003151
18210000000.0000000000,86.6716810844
18215000000.0000000000,86.6779704700
18220000000.0000000000,86.6842684772
18225000000.0000038147,86.6905751112
18230000000.0000000000,86.6968456521
18235000000.0000000000,86.7029471519
18240000000.0000038147,86.7090571070
18244999999.9999961853,86.7151755226
18250000000.0000000000,86.7213024039
18255000000.0000038147,86.7273996008
18260000000.0000000000,86.7333638498
18265000000.0000000000,86.7393364018
18270000000.0000000000,86.7453172622
18275000000.0000000000,86.7513064363
18280000000.0000000000,86.7572565775
18285000000.0000000000,86.7630507086
18290000000.0000000000,86.7688529997
18295000000.0000000000,86.7746634562
18300000000.0000000000,86.7804820837
18305000000.0000000000,86.7862692901
18310000000.0000000000,86.7919356773
18315000000.0000000000,86.7976100919
18320000000.0000000000,86.8032925396
18325000000.0000000000,86.8089830258
18330000000.0000000000,86.8146306271
18335000000.0000000000,86.8201302414
18340000000.0000000000,86.8256377425
18344999999.9999961853,86.8311531362
18350000000.0000000000,86.8366764280
18355000000.0000000000,86.8421669600
18360000000.0000000000,86.8475479980
18365000000.0000038147,86.8529368091
18369999999.9999961853,86.8583333989
18375000000.0000000000,86.8637377731
18380000000.0000038147,86.8691009061
18384999999.9999961853,86.8743383545
18390000000.0000000000,86.8795834420
18395000000.0000000000,86.8848361740
18400000000.0000000000,86.8900965565
18405000000.0000000000,86.8953198357
18410000000.0000000000,86.9004355811
18415000000.0000000000,86.9055588383
18420000000.0000000000,86.9106896131
18425000000.0000000000,86.9158279113
18430000000.0000000000,86.9209252678
18435000000.0000000000,86.9259120935
18440000000.0000000000,86.9309063295
18445000000.0000000000,86.9359079816
18450000000.0000000000,86.9409170556
18455000000.0000000000,86.9458863870
18460000000.0000000000,86.9507542353
18465000000.0000000000,86.9556293694
18470000000.0000000000,86.9605117952
18475000000.0000000000,86.9654015184
18480000000.0000000000,86.9702519044
18485000000.0000000000,86.9750075175
18490000000.0000038147,86.9797703065
18494999999.9999961853,86.9845402773
18500000000.0000000000,86.9893174359
18505000000.0000038147,86.9940494123
18509999999.9999961853,86.9986797222
18515000000.0000000000,87.0033171082
18520000000.0000000000,87.0079615764
18525000000.0000000000,87.0126131325
18530000000.0000038147,87.0172230229
18535000000.0000000000,87.0217436496
18540000000.0000000000,87.0262712450
18545000000.0000000000,87.0308058151
18550000000.0000000000,87.0353473659
18555000000.0000000000,87.0398480183
18560000000.0000000000,87.0442657068
18565000000.0000000000,87.0486902709
18570000000.0000000000,87.0531217165
18575000000.0000000000,87.0575600496
18580000000.0000000000,87.0619564396
18585000000.0000000000,87.0662723721
18590000000.0000000000,87.0705950880
18595000000.0000000000,87.0749245934
18600000000.0000000000,87.0792608941
18605000000.0000000000,87.0835518517
18610000000.0000000000,87.0877607366
18615000000.0000000000,87.0919762987
18619999999.9999961853,87.0961985438
18625000000.0000000000,87.1004274780
18630000000.0000038147,87.1046146876
18634999999.9999961853,87.1087299258
18640000000.0000000000,87.1128517649
18645000000.0000000000,87.1169802107
18649999999.9999961853,87.1211152694
18655000000.0000000000,87.1252050238
18660000000.0000000000,87.1292209868
18665000000.0000000000,87.1332434591
18669999999.9999961853,87.1372724466
18675000000.0000000000,87.1413079553
18680000000.0000000000,87.1452970946
18685000000.0000000000,87.1492145818
18690000000.0000038147,87.1531384874
18695000000.0000000000,87.1570688173
18700000000.0000000000,87.1610055776
18705000000.0000038147,87.1648949076
18710000000.0000000000,87.1687146621
18715000000.0000000000,87.1725407443
18720000000.0000000000,87.1763731601
18725000000.0000000000,87.1802119156
18730000000.0000000000,87.1840136748
18735000000.0000000000,87.1877633637
18740000000.0000000000,87.1915193117
18745000000.0000000000,87.1952815249
18750000000.0000000000,87.1990500091
18755000000.0000000000,87.2027717671
18760000000.0000000000,87.2064315576
18765000000.0000000000,87.2100975318
18770000000.0000000000,87.2137696957
18775000000.0000000000,87.2174480554
18780000000.0000000000,87.2210756979
18785000000.0000000000,87.2246395548
18790000000.0000000000,87.2282095047
18794999999.9999961853,87.2317855536
18800000000.0000000000,87.2353677073
18805000000.0000000000,87.2389135809
18809999999.9999961853,87.2424157472
18815000000.0000000000,87.2459239529
18820000000.0000000000,87.2494382041
18825000000.0000000000,87.2529585068
18830000000.0000038147,87.2564260685
18835000000.0000000000,87.2598336195
18840000000.0000000000,87.2632471203
18845000000.0000000000,87.2666665768
18850000000.0000038147,87.2700919949
18855000000.0000000000,87.2734797530
18860000000.0000000000,87.2768266492
18865000000.0000038147,87.2801794415
18869999999.9999961853,87.2835381357
18875000000.0000000000,87.2869027378
18880000000.0000038147,87.2902156856
18885000000.0000000000,87.2934754603
18890000000.0000000000,87.2967410552
18895000000.0000000000,87.3000124761
18900000000.0000000000,87.3032897290
18905000000.0000000000,87.3065142187
18910000000.0000000000,87.3096870320
18915000000.0000000000,87.3128655893
18920000000.0000000000,87.3160498964
18925000000.0000000000,87.3192399593
18930000000.0000000000,87.3223979317
18935000000.0000000000,87.3255261286
18940000000.0000000000,87.3286600111
18945000000.0000000000,87.3317995851
18950000000.0000000000,87.3349448565
18955000000.0000000000,87.3380424462
18960000000.0000000000,87.3410978861
18965000000.0000000000,87.3441589636
18969999999.9999961853,87.3472256845
18975000000.0000000000,87.3502980549
18980000000.0000000000,87.3533111575
18985000000.0000000000,87.3562742560
18990000000.0000038147,87.3592429012
18994999999.9999961853,87.3622170989
19000000000.0000000000,87.3651968551
19005000000.0000038147,87.3681389212
19009999999.9999961853,87.3710511145
19015000000.0000000000,87.3739688156
19020000000.0000000000,87.3768920301
19025000000.0000000000,87.3798207641
19030000000.0000000000,87.3827035674
19035000000.0000000000,87.3855515930
19040000000.0000000000,87.3884050586
19045000000.0000000000,87.3912639700
19050000000.0000000000,87.3941283331
19055000000.0000000000,87.3969539926
19060000000.0000000000,87.3997520724
19065000000.0000000000,87.4025555536
19070000000.0000000000,87.4053644421
19075000000.0000000000,87.4081787437
19080000000.0000000000,87.4109333558
19085000000.0000000000,87.4136468910
19090000000.0000000000,87.4163657498
19095000000.0000000000,87.4190899380
19100000000.0000000000,87.4218194614
19105000000.0000000000,87.4245174171
19110000000.0000000000,87.4271955386
19115000000.0000038147,87.4298789397
19119999999.9999961853,87.4325676262
19125000000.0000000000,87.4352616039
19130000000.0000038147,87.4379024647
19134999999.9999961853,87.4405106187
19140000000.0000000000,87.4431240031
19145000000.0000000000,87.4457426236
19150000000.0000000000,87.4483664862
19155000000.0000038147,87.4509450492
19160000000.0000000000,87.4534974749
19165000000.0000000000,87.4560550776
19170000000.0000000000,87.4586178628
19175000000.0000000000,87.4611858366
19180000000.0000000000,87.4637077748
19185000000.0000000000,87.4662046028
19190000000.0000000000,87.4687065530
19195000000.0000000000,87.4712136314
19200000000.0000000000,87.4737258438
19205000000.0000000000,87.4761824487
19210000000.0000000000,87.4786099641
19215000000.0000000000,87.4810425516
19220000000.0000000000,87.4834802171
19225000000.0000000000,87.4859229662
19230000000.0000000000,87.4883321817
19235000000.0000000000,87.4907257451
19240000000.0000000000,87.4931243369
19244999999.9999961853,87.4955279627
19250000000.0000000000,87.4979366284
19255000000.0000038147,87.5003019696
19259999999.9999961853,87.5026476742
19265000000.0000000000,87.5049983665
19270000000.0000000000,87.5073540523
19274999999.9999961853,87.5097147372
19280000000.0000000000,87.5120125212
19285000000.0000000000,87.5142823624
19290000000.0000000000,87.5165571257
19294999999.9999961853,87.5188368169
19300000000.0000000000,87.5211214415
19305000000.0000000000,87.5233761413
19310000000.0000000000,87.5256197042
19315000000.0000038147,87.5278681594
19320000000.0000000000,87.5301215123
19325000000.0000000000,87.5323797688
19330000000.0000038147,87.5345783612
19335000000.0000000000,87.5367536226
19340000000.0000000000,87.5389337242
19345000000.0000000000,87.5411186718
19350000000.0000000000,87.5433084710
19355000000.0000000000,87.5454678139
19360000000.0000000000,87.5476173636
19365000000.0000000000,87.5497717238
19370000000.0000000000,87.5519309001
19375000000.0000000000,87.5540948983
19380000000.0000000000,87.5562126765
19385000000.0000000000,87.5583152576
19390000000.0000000000,87.5604226074
19395000000.0000000000,87.5625347316
19400000000.0000000000,87.5646516359
19405000000.0000000000,87.5667063079
19410000000.0000000000,87.5687409135
19415000000.0000000000,87.5707802350
19419999999.9999961853,87.5728242777
19425000000.0000000000,87.5748730474
19430000000.0000000000,87.5768847691
19434999999.9999961853,87.5788865771
19440000000.0000000000,87.5808930556
19445000000.0000000000,87.5829042103
19450000000.0000000000,87.5849200469
19455000000.0000038147,87.5868937247
19460000000.0000000000,87.5888566310
19465000000.0000000000,87.5908241806
19470000000.0000000000,87.5927963793
19475000000.0000038147,87.5947732325
19480000000.0000000000,87.5967015254
19485000000.0000000000,87.5986179637
19490000000.0000038147,87.6005390024
19494999999.9999961853,87.6024646472
19500000000.0000000000,87.6043949037
19505000000.0000038147,87.6062818271
19510000000.0000000000,87.6081594025
19515000000.0000000000,87.6100415503
19520000000.0000000000,87.6119282762
19525000000.0000000000,87.6138195855
19530000000.0000000000,87.6156722026
19535000000.0000000000,87.6175175791
19540000000.0000000000,87.6193674827
19545000000.0000000000,87.6212219188
19550000000.0000000000,87.6230808931
19555000000.0000000000,87.6248784263
19560000000.0000000000,87.6266637025
19565000000.0000000000,87.6284534646
19570000000.0000000000,87.6302477182
19575000000.0000000000,87.6320464686
19580000000.0000000000,87.6338178027
19585000000.0000000000,87.6355860592
19590000000.0000000000,87.6373587850
19594999999.9999961853,87.6391359856
19600000000.0000000000,87.6409176666
19605000000.0000000000,87.6426477892
19610000000.0000000000,87.6443700359
19615000000.0000038147,87.6460967079
19619999999.9999961853,87.6478278107
19625000000.0000000000,87.6495633500
19630000000.0000038147,87.6512467765
19634999999.9999961853,87.6529230999
19640000000.0000000000,87.6546038047
19645000000.0000000000,87.6562888964
19650000000.0000000000,87.6579783804
19655000000.0000000000,87.6596215185
19660000000.0000000000,87.6612595278
19665000000.0000000000,87.6629018885
19670000000.0000000000,87.6645486058
19675000000.0000000000,87.6661996853
19680000000.0000000000,87.6678039220
19685000000.0000000000,87.6694037096
19690000000.0000000000,87.6710078184
19695000000.0000000000,87.6726162537
19700000000.0000000000,87.6742290212
19705000000.0000000000,87.6758064027
19710000000.0000000000,87.6773818720
19715000000.0000000000,87.6789616301
19720000000.0000000000,87.6805456824
19725000000.0000000000,87.6821340345
19730000000.0000000000,87.6836745365
19735000000.0000000000,87.6852119258
19740000000.0000038147,87.6867535732
19744999999.9999961853,87.6882994843
19750000000.0000000000,87.6898496644
19755000000.0000038147,87.6913515097
19759999999.9999961853,87.6928509051
19765000000.0000000000,87.6943545281
19770000000.0000000000,87.6958623840
19775000000.0000000000,87.6973744783
19780000000.0000038147,87.6988570777
19785000000.0000000000,87.7003400845
19790000000.0000000000,87.7018273007
19795000000.0000000000,87.7033187317
19800000000.0000000000,87.7048143830
19805000000.0000000000,87.7062533574
19810000000.0000000000,87.7076904690
19815000000.0000000000,87.7091317435
19820000000.0000000000,87.7105771861
19825000000.0000000000,87.7120268022
19830000000.0000000000,87.7134337948
19835000000.0000000000,87.7148409266
19840000000.0000000000,87.7162522048
19845000000.0000000000,87.7176676349
19850000000.0000000000,87.7190872221
19855000000.0000000000,87.7204487058
19860000000.0000000000,87.7218097852
19865000000.0000000000,87.7231749633
19869999999.9999961853,87.7245442453
19875000000.0000000000,87.7259176366
19880000000.0000038147,87.7272681852
19884999999.9999961853,87.7286212195
19890000000.0000000000,87.7299783491
19895000000.0000000000,87.7313395793
19899999999.9999961853,87.7327049156
19905000000.0000000000,87.7340108127
19910000000.0000000000,87.7353177588
19915000000.0000000000,87.7366287521
19919999999.9999961853,87.7379437979
19925000000.0000000000,87.7392629014
19930000000.0000000000,87.7405376233
19935000000.0000000000,87.7418146756
19940000000.0000038147,87.7430957575
19945000000.0000000000,87.7443808744
19950000000.0000000000,87.7456700315
19955000000.0000038147,87.7469198244
19960000000.0000000000,87.7481726127
19965000000.0000000000,87.7494293957
19970000000.0000000000,87.7506901787
19975000000.0000000000,87.7519549669
19980000000.0000000000,87.7531744971
19985000000.0000000000,87.7543974405
19990000000.0000000000,87.7556243601
19995000000.0000000000,87.7568552614
20000000000.0000000000,87.7580901497
